Fraction_of_nodes	Efficiency
0.717	0.002739977779448497
0.718	0.002759479400654536
0.719	0.0027410608371462473
0.72	0.0027351083802696716
0.721	0.002728999596022108
0.722	0.002722731562042785
0.723	0.0027032211932541557
0.724	0.0026833552920509447
0.725	0.002702941827029419
0.726	0.002722743598656008
0.727	0.0027427637721755375
0.728	0.0027358729469647643
0.729	0.002756138672497837
0.73	0.0027766304098398283
0.731	0.0027973515323013193
0.732	0.0027903553394078304
0.733	0.0027597082594125774
0.734	0.002752163427436517
0.735	0.002773013150371642
0.736	0.0027220877981334267
0.737	0.002616124382008341
0.738	0.002636171312138673
0.739	0.002626977109735731
0.74	0.002647262647262648
0.741	0.002667784063132901
0.742	0.002643300254376176
0.743	0.0026639510376134895
0.744	0.002684844771241831
0.745	0.002705985281251609
0.746	0.00267031838411503
0.747	0.002691511387163562
0.748	0.002712957693037375
0.749	0.0027027888446215145
0.75	0.002692369477911647
0.751	0.0026547048408688523
0.752	0.0026435505637542995
0.753	0.002665042844760432
0.754	0.0026370222885902335
0.755	0.0026586372253819567
0.756	0.002596190604690909
0.757	0.0026176467253908337
0.758	0.0026050775579255403
0.759	0.00262678653757492
0.76	0.0025325430032543004
0.761	0.002349307924006422
0.762	0.0023691333073313707
0.763	0.0023892107082409586
0.764	0.002409544416396201
0.765	0.002430138813117536
0.766	0.002450998373745154
0.767	0.0024721276700705435
0.768	0.002493531372841717
0.769	0.002477570738440303
0.77	0.0024612366305930005
0.771	0.00244452105518527
0.772	0.0024274158229641647
0.773	0.0024488973789196
0.774	0.002339560799737791
0.775	0.0022698412698412694
0.776	0.0022901985906470207
0.777	0.0022704318668444225
0.778	0.0022909787615669965
0.779	0.0023118058412176057
0.78	0.002291407222914072
0.781	0.0023124293075279623
0.782	0.002333742020039741
0.783	0.002355350742447516
0.784	0.002377260981912144
0.785	0.0023994783742664633
0.786	0.002250157225805508
0.787	0.0022270942215135677
0.788	0.0022482041193478196
0.789	0.002269615587151132
0.79	0.0022913343965975546
0.791	0.002198349895718317
0.792	0.0021731388579214663
0.793	0.0021942372934352673
0.794	0.002168284789644013
0.795	0.0021895424836601307
0.796	0.002211114330789787
0.797	0.0022330065518867156
0.798	0.002255225522552255
0.799	0.002203150912106136
0.8	0.002225293132328308
0.801	0.0022477708407356647
0.802	0.002270590849271052
0.803	0.002293760143651369
0.804	0.00231728588871446
0.805	0.002341175433958939
0.806	0.002365436319284938
0.807	0.0023900762809441565
0.808	0.0020724258289703318
0.809	0.0020942408376963353
0.81	0.0021164021164021165
0.811	0.0020826297422042103
0.812	0.002104903857094095
0.813	0.0021275372319015584
0.814	0.002092414995640802
0.815	0.0021151586368977674
0.816	0.00207887859349014
0.817	0.002101723413198823
0.818	0.0021249468763280916
0.819	0.002148557397176182
0.82	0.0021725636250775914
0.821	0.0020400477057309647
0.822	0.0020630990922363996
0.823	0.002086543400102722
0.824	0.001893939393939394
0.825	0.0017952928297755883
0.826	0.0018160476601776182
0.827	0.0018371644934354976
0.828	0.001858651797452287
0.829	0.0018805182891870197
0.83	0.0019027729434969254
0.831	0.0019254250023480791
0.832	0.001770268985837848
0.833	0.0017915975278358944
0.834	0.0018133138615066325
0.835	0.0018354274451835427
0.836	0.001857948027333034
0.837	0.001805145295261178
0.838	0.0018275694604197022
0.839	0.0018504140786749484
0.84	0.0018736897274633125
0.841	0.0018974073189501899
0.842	0.001921578112822167
0.843	0.0018645544123251131
0.844	0.0018886131789357598
0.845	0.0019131406228180424
0.846	0.0019381489969725267
0.847	0.0018776516454535033
0.848	0.0019025212036714305
0.849	0.0018395879323031643
0.85	0.001864280387770321
0.851	0.0018894733659834332
0.852	0.0016853588282159714
0.853	0.0016152579753362535
0.854	0.001401354117461817
0.855	0.0013250319284802043
0.856	0.0013435638435638437
0.857	0.0013624872779802357
0.858	0.0013818133386608066
0.859	0.0014015535292131037
0.86	0.001421719767043508
0.861	0.0014423244013484864
0.862	0.0014633802320251068
0.863	0.0014849005295548877
0.864	0.001506899055918664
0.865	0.001529390086604017
0.866	0.0015523884337709946
0.867	0.0015759094706463128
0.868	0.0015999691572210657
0.869	0.001624584067332159
0.87	0.0016497714172132778
0.871	0.0016755490956072352
0.872	0.0017019356955380578
0.873	0.0017289505478481858
0.874	0.0017566137566137566
0.875	0.0017849462365591398
0.876	0.0018139697526007518
0.877	0.0018437069616597805
0.878	0.0017386984600099354
0.879	0.0017676767676767678
0.88	0.0015873015873015873
0.881	0.0016142050040355127
0.882	0.0016417982519677436
0.883	0.0016701051183809804
0.884	0.0016991504247876063
0.885	0.0017289600813628274
0.886	0.00175956114474978
0.887	0.0017909818794774547
0.888	0.0015283140283140282
0.889	0.0015561015561015561
0.89	0.00158465387823186
0.891	0.0016139993204213388
0.892	0.0016441675320179993
0.893	0.0016751895609239992
0.894	0.0017070979335130278
0.895	0.0015567765567765569
0.896	0.0015870052277819268
0.897	0.0016181229773462784
0.898	0.0016501650165016502
0.899	0.0016831683168316831
0.9	0.0017171717171717172
0.901	0.0017522160379303236
0.902	0.0015779507679360403
0.903	0.0016108247422680412
0.904	0.001644736842105263
0.905	0.0016797312430011197
0.906	0.0017158544955387784
0.907	0.0017531556802244039
0.908	0.00179168657429527
0.909	0.0018315018315018315
0.91	0.0018726591760299626
0.911	0.0019152196118488254
0.912	0.001959247648902821
0.913	0.002004811547714515
0.914	0.002051983584131327
0.915	0.0021008403361344537
0.916	0.0021514629948364886
0.917	0.0022039377020276227
0.918	0.002258355916892502
0.919	0.002006172839506173
0.92	0.002056962025316456
0.921	0.002109704641350211
0.922	0.0021645021645021645
0.923	0.0018796992481203006
0.924	0.0019298245614035089
0.925	0.001981981981981982
0.926	0.0020362828582006663
0.927	0.0020928462709284626
0.928	0.0021517996870109544
0.929	0.0022132796780684103
0.93	0.002277432712215321
0.931	0.0023444160272804776
0.932	0.002414398595258999
0.933	0.0024875621890547263
0.934	0.002564102564102564
0.935	0.0026442307692307694
0.936	0.001984126984126984
0.937	0.002048131080389145
0.938	0.0021152829190904283
0.939	0.002185792349726776
0.94	0.0022598870056497176
0.941	0.0023378141437755697
0.942	0.0024198427102238356
0.943	0.002506265664160401
0.944	0.0025974025974025974
0.945	0.0026936026936026937
0.946	0.0020964360587002098
0.947	0.0021770682148040637
0.948	0.0022624434389140274
0.949	0.002352941176470588
0.95	0.0024489795918367346
0.951	0.002551020408163265
0.952	0.0026595744680851063
0.953	0.0027752081406105457
0.954	0.002898550724637681
0.955	0.0030303030303030303
0.956	0.003171247357293869
0.957	0.0033222591362126247
0.958	0.003484320557491289
0.959	0.003658536585365854
0.96	0.0038461538461538464
0.961	0.004048582995951417
0.962	0.002844950213371266
0.963	0.003003003003003003
0.964	0.0015873015873015873
0.965	0.0016806722689075631
0.966	0.0017825311942959
0.967	0.001893939393939394
0.968	0.0020161290322580645
0.969	0.002150537634408602
0.97	0.0022988505747126436
0.971	0.0024630541871921183
0.972	0.0026455026455026454
0.973	0.0
0.974	0.0
0.975	0.0
0.976	0.0
0.977	0.0
0.978	0.0
0.979	0.0
0.98	0.0
0.981	0.0
0.982	0.0
0.983	0.0
0.984	0.0
0.985	0.0
0.986	0.0
0.987	0.0
0.988	0.0
0.989	0.0
0.99	0.0
0.991	0.0
0.992	0.0
0.993	0.0
0.994	0.0
0.995	0.0
0.996	0.0
0.997	0.0
0.998	0.0
0.999	0.0
1.0	0.0
